"time_period","org_unit","product","disease_cases","year","rainfall","mean_temperature","population","location"
"2021-06","0808 Kenthao","G6PD (RDT)",0,2021,55.915,26.1233333333333,43259,"0808 Kenthao-G6PD (RDT)"
"2019-02","0808 Kenthao","Primaquine 7.5 mg",0,2019,3.24142857142857,25.3428571428571,42593,"0808 Kenthao-Primaquine 7.5 mg"
"2019-03","0808 Kenthao","Primaquine 7.5 mg",0,2019,8.7941935483871,27.4451612903226,42593,"0808 Kenthao-Primaquine 7.5 mg"
"2019-04","0808 Kenthao","Primaquine 7.5 mg",0,2019,12.904,29.51,42593,"0808 Kenthao-Primaquine 7.5 mg"
"2019-05","0808 Kenthao","Primaquine 7.5 mg",0,2019,52.7248387096774,28.2709677419355,42593,"0808 Kenthao-Primaquine 7.5 mg"
"2019-06","0808 Kenthao","Primaquine 7.5 mg",0,2019,48.622,27.2833333333333,42593,"0808 Kenthao-Primaquine 7.5 mg"
"2019-07","0808 Kenthao","Primaquine 7.5 mg",0,2019,27.0403225806452,26.6161290322581,42593,"0808 Kenthao-Primaquine 7.5 mg"
"2019-08","0808 Kenthao","Primaquine 7.5 mg",0,2019,81.54,24.9741935483871,42593,"0808 Kenthao-Primaquine 7.5 mg"
"2019-09","0808 Kenthao","Primaquine 7.5 mg",0,2019,36.3096666666667,25.5633333333333,42593,"0808 Kenthao-Primaquine 7.5 mg"
"2019-10","0808 Kenthao","Primaquine 7.5 mg",0,2019,10.4835483870968,26.0903225806452,42593,"0808 Kenthao-Primaquine 7.5 mg"
"2019-11","0808 Kenthao","Primaquine 7.5 mg",0,2019,2.58466666666667,24.5,42593,"0808 Kenthao-Primaquine 7.5 mg"
"2019-12","0808 Kenthao","Primaquine 7.5 mg",0,2019,0.0293333333333333,21.5966666666667,42593,"0808 Kenthao-Primaquine 7.5 mg"
"2020-01","0808 Kenthao","Primaquine 7.5 mg",0,2020,0.0564516129032258,24.3774193548387,42929,"0808 Kenthao-Primaquine 7.5 mg"
"2020-02","0808 Kenthao","Primaquine 7.5 mg",0,2020,1.35620689655172,24.048275862069,42929,"0808 Kenthao-Primaquine 7.5 mg"
"2020-03","0808 Kenthao","Primaquine 7.5 mg",0,2020,8.96709677419355,27.1225806451613,42929,"0808 Kenthao-Primaquine 7.5 mg"
"2020-04","0808 Kenthao","Primaquine 7.5 mg",0,2020,20.01,28.02,42929,"0808 Kenthao-Primaquine 7.5 mg"
"2020-05","0808 Kenthao","Primaquine 7.5 mg",0,2020,40.6135483870968,28.9322580645161,42929,"0808 Kenthao-Primaquine 7.5 mg"
"2020-06","0808 Kenthao","Primaquine 7.5 mg",0,2020,58.523,27.11,42929,"0808 Kenthao-Primaquine 7.5 mg"
"2020-07","0808 Kenthao","Primaquine 7.5 mg",1,2020,49.5258064516129,27.2161290322581,42929,"0808 Kenthao-Primaquine 7.5 mg"
"2020-08","0808 Kenthao","Primaquine 7.5 mg",0,2020,70.9638709677419,25.4,42929,"0808 Kenthao-Primaquine 7.5 mg"
"2020-09","0808 Kenthao","Primaquine 7.5 mg",0,2020,68.95,25.82,42929,"0808 Kenthao-Primaquine 7.5 mg"
"2020-10","0808 Kenthao","Primaquine 7.5 mg",0,2020,34.6906451612903,23.5709677419355,42929,"0808 Kenthao-Primaquine 7.5 mg"
"2020-11","0808 Kenthao","Primaquine 7.5 mg",0,2020,7.30133333333333,23.3166666666667,42929,"0808 Kenthao-Primaquine 7.5 mg"
"2020-12","0808 Kenthao","Primaquine 7.5 mg",0,2020,0.0387096774193548,20.6032258064516,42929,"0808 Kenthao-Primaquine 7.5 mg"
"2021-01","0808 Kenthao","Primaquine 7.5 mg",0,2021,0.128709677419355,20.5806451612903,43259,"0808 Kenthao-Primaquine 7.5 mg"
"2021-02","0808 Kenthao","Primaquine 7.5 mg",0,2021,5.55,23.425,43259,"0808 Kenthao-Primaquine 7.5 mg"
"2021-03","0808 Kenthao","Primaquine 7.5 mg",0,2021,15.2977419354839,27.1096774193548,43259,"0808 Kenthao-Primaquine 7.5 mg"
"2021-04","0808 Kenthao","Primaquine 7.5 mg",0,2021,45.6763333333333,25.7833333333333,43259,"0808 Kenthao-Primaquine 7.5 mg"
"2021-05","0808 Kenthao","Primaquine 7.5 mg",0,2021,33.2525806451613,27.6516129032258,43259,"0808 Kenthao-Primaquine 7.5 mg"
"2021-06","0808 Kenthao","Primaquine 7.5 mg",0,2021,55.915,26.1233333333333,43259,"0808 Kenthao-Primaquine 7.5 mg"
"2019-02","0808 Kenthao","Rapid Diagnostic Test (RDT)",0,2019,3.24142857142857,25.3428571428571,42593,"0808 Kenthao-Rapid Diagnostic Test (RDT)"
"2019-03","0808 Kenthao","Rapid Diagnostic Test (RDT)",0,2019,8.7941935483871,27.4451612903226,42593,"0808 Kenthao-Rapid Diagnostic Test (RDT)"
"2019-04","0808 Kenthao","Rapid Diagnostic Test (RDT)",0,2019,12.904,29.51,42593,"0808 Kenthao-Rapid Diagnostic Test (RDT)"
"2019-05","0808 Kenthao","Rapid Diagnostic Test (RDT)",0,2019,52.7248387096774,28.2709677419355,42593,"0808 Kenthao-Rapid Diagnostic Test (RDT)"
"2019-06","0808 Kenthao","Rapid Diagnostic Test (RDT)",0,2019,48.622,27.2833333333333,42593,"0808 Kenthao-Rapid Diagnostic Test (RDT)"
"2019-07","0808 Kenthao","Rapid Diagnostic Test (RDT)",0,2019,27.0403225806452,26.6161290322581,42593,"0808 Kenthao-Rapid Diagnostic Test (RDT)"
"2019-08","0808 Kenthao","Rapid Diagnostic Test (RDT)",0,2019,81.54,24.9741935483871,42593,"0808 Kenthao-Rapid Diagnostic Test (RDT)"
"2019-09","0808 Kenthao","Rapid Diagnostic Test (RDT)",0,2019,36.3096666666667,25.5633333333333,42593,"0808 Kenthao-Rapid Diagnostic Test (RDT)"
"2019-10","0808 Kenthao","Rapid Diagnostic Test (RDT)",640,2019,10.4835483870968,26.0903225806452,42593,"0808 Kenthao-Rapid Diagnostic Test (RDT)"
"2019-11","0808 Kenthao","Rapid Diagnostic Test (RDT)",0,2019,2.58466666666667,24.5,42593,"0808 Kenthao-Rapid Diagnostic Test (RDT)"
"2019-12","0808 Kenthao","Rapid Diagnostic Test (RDT)",0,2019,0.0293333333333333,21.5966666666667,42593,"0808 Kenthao-Rapid Diagnostic Test (RDT)"
"2020-01","0808 Kenthao","Rapid Diagnostic Test (RDT)",0,2020,0.0564516129032258,24.3774193548387,42929,"0808 Kenthao-Rapid Diagnostic Test (RDT)"
"2020-02","0808 Kenthao","Rapid Diagnostic Test (RDT)",200,2020,1.35620689655172,24.048275862069,42929,"0808 Kenthao-Rapid Diagnostic Test (RDT)"
"2020-03","0808 Kenthao","Rapid Diagnostic Test (RDT)",0,2020,8.96709677419355,27.1225806451613,42929,"0808 Kenthao-Rapid Diagnostic Test (RDT)"
"2020-04","0808 Kenthao","Rapid Diagnostic Test (RDT)",0,2020,20.01,28.02,42929,"0808 Kenthao-Rapid Diagnostic Test (RDT)"
"2020-05","0808 Kenthao","Rapid Diagnostic Test (RDT)",0,2020,40.6135483870968,28.9322580645161,42929,"0808 Kenthao-Rapid Diagnostic Test (RDT)"
"2020-06","0808 Kenthao","Rapid Diagnostic Test (RDT)",0,2020,58.523,27.11,42929,"0808 Kenthao-Rapid Diagnostic Test (RDT)"
"2020-07","0808 Kenthao","Rapid Diagnostic Test (RDT)",90,2020,49.5258064516129,27.2161290322581,42929,"0808 Kenthao-Rapid Diagnostic Test (RDT)"
"2020-08","0808 Kenthao","Rapid Diagnostic Test (RDT)",20,2020,70.9638709677419,25.4,42929,"0808 Kenthao-Rapid Diagnostic Test (RDT)"
"2020-09","0808 Kenthao","Rapid Diagnostic Test (RDT)",0,2020,68.95,25.82,42929,"0808 Kenthao-Rapid Diagnostic Test (RDT)"
"2020-10","0808 Kenthao","Rapid Diagnostic Test (RDT)",100,2020,34.6906451612903,23.5709677419355,42929,"0808 Kenthao-Rapid Diagnostic Test (RDT)"
"2020-11","0808 Kenthao","Rapid Diagnostic Test (RDT)",30,2020,7.30133333333333,23.3166666666667,42929,"0808 Kenthao-Rapid Diagnostic Test (RDT)"
"2020-12","0808 Kenthao","Rapid Diagnostic Test (RDT)",0,2020,0.0387096774193548,20.6032258064516,42929,"0808 Kenthao-Rapid Diagnostic Test (RDT)"
"2021-01","0808 Kenthao","Rapid Diagnostic Test (RDT)",66,2021,0.128709677419355,20.5806451612903,43259,"0808 Kenthao-Rapid Diagnostic Test (RDT)"
"2021-02","0808 Kenthao","Rapid Diagnostic Test (RDT)",0,2021,5.55,23.425,43259,"0808 Kenthao-Rapid Diagnostic Test (RDT)"
"2021-03","0808 Kenthao","Rapid Diagnostic Test (RDT)",28,2021,15.2977419354839,27.1096774193548,43259,"0808 Kenthao-Rapid Diagnostic Test (RDT)"
"2021-04","0808 Kenthao","Rapid Diagnostic Test (RDT)",110,2021,45.6763333333333,25.7833333333333,43259,"0808 Kenthao-Rapid Diagnostic Test (RDT)"
"2021-05","0808 Kenthao","Rapid Diagnostic Test (RDT)",0,2021,33.2525806451613,27.6516129032258,43259,"0808 Kenthao-Rapid Diagnostic Test (RDT)"
"2021-06","0808 Kenthao","Rapid Diagnostic Test (RDT)",100,2021,55.915,26.1233333333333,43259,"0808 Kenthao-Rapid Diagnostic Test (RDT)"
"2019-02","0809 Boten","Coartem [6x3 tablets]",0,2019,5.34785714285714,23.8964285714286,17793,"0809 Boten-Coartem [6x3 tablets]"
"2019-03","0809 Boten","Coartem [6x3 tablets]",0,2019,7.79096774193548,25.9096774193548,17793,"0809 Boten-Coartem [6x3 tablets]"
"2019-04","0809 Boten","Coartem [6x3 tablets]",0,2019,11.8133333333333,28.0166666666667,17793,"0809 Boten-Coartem [6x3 tablets]"
"2019-05","0809 Boten","Coartem [6x3 tablets]",0,2019,51.1448387096774,27.1387096774194,17793,"0809 Boten-Coartem [6x3 tablets]"
"2019-06","0809 Boten","Coartem [6x3 tablets]",0,2019,45.109,25.8733333333333,17793,"0809 Boten-Coartem [6x3 tablets]"
"2019-07","0809 Boten","Coartem [6x3 tablets]",0,2019,20.7206451612903,25.1225806451613,17793,"0809 Boten-Coartem [6x3 tablets]"
"2019-08","0809 Boten","Coartem [6x3 tablets]",0,2019,69.9125806451613,23.8129032258065,17793,"0809 Boten-Coartem [6x3 tablets]"
"2019-09","0809 Boten","Coartem [6x3 tablets]",0,2019,38.8933333333333,24.3066666666667,17793,"0809 Boten-Coartem [6x3 tablets]"
"2019-10","0809 Boten","Coartem [6x3 tablets]",1,2019,11.6506451612903,24.6645161290323,17793,"0809 Boten-Coartem [6x3 tablets]"
"2019-11","0809 Boten","Coartem [6x3 tablets]",0,2019,2.87433333333333,23.3,17793,"0809 Boten-Coartem [6x3 tablets]"
"2019-12","0809 Boten","Coartem [6x3 tablets]",0,2019,0.174,20.5133333333333,17793,"0809 Boten-Coartem [6x3 tablets]"
"2020-01","0809 Boten","Coartem [6x3 tablets]",0,2020,0.067741935483871,23.3516129032258,17790,"0809 Boten-Coartem [6x3 tablets]"
"2020-02","0809 Boten","Coartem [6x3 tablets]",0,2020,1.79586206896552,22.9172413793103,17790,"0809 Boten-Coartem [6x3 tablets]"
"2020-03","0809 Boten","Coartem [6x3 tablets]",0,2020,8.55806451612903,25.9096774193548,17790,"0809 Boten-Coartem [6x3 tablets]"
"2020-04","0809 Boten","Coartem [6x3 tablets]",0,2020,24.3233333333333,26.7066666666667,17790,"0809 Boten-Coartem [6x3 tablets]"
"2020-05","0809 Boten","Coartem [6x3 tablets]",0,2020,36.2758064516129,27.3903225806452,17790,"0809 Boten-Coartem [6x3 tablets]"
"2020-06","0809 Boten","Coartem [6x3 tablets]",0,2020,57.9756666666667,25.9333333333333,17790,"0809 Boten-Coartem [6x3 tablets]"
"2020-07","0809 Boten","Coartem [6x3 tablets]",0,2020,41.8135483870968,25.8387096774194,17790,"0809 Boten-Coartem [6x3 tablets]"
"2020-08","0809 Boten","Coartem [6x3 tablets]",0,2020,61.7996774193548,24.2870967741936,17790,"0809 Boten-Coartem [6x3 tablets]"
"2020-09","0809 Boten","Coartem [6x3 tablets]",0,2020,67.4373333333333,24.72,17790,"0809 Boten-Coartem [6x3 tablets]"
"2020-10","0809 Boten","Coartem [6x3 tablets]",0,2020,40.3741935483871,22.6290322580645,17790,"0809 Boten-Coartem [6x3 tablets]"
"2020-11","0809 Boten","Coartem [6x3 tablets]",0,2020,7.637,22.2,17790,"0809 Boten-Coartem [6x3 tablets]"
"2020-12","0809 Boten","Coartem [6x3 tablets]",0,2020,0.0867741935483871,19.658064516129,17790,"0809 Boten-Coartem [6x3 tablets]"
"2021-01","0809 Boten","Coartem [6x3 tablets]",0,2021,0.0993548387096774,19.7709677419355,17804,"0809 Boten-Coartem [6x3 tablets]"
"2021-02","0809 Boten","Coartem [6x3 tablets]",0,2021,6.32178571428571,22.3071428571429,17804,"0809 Boten-Coartem [6x3 tablets]"
"2021-03","0809 Boten","Coartem [6x3 tablets]",0,2021,15.5883870967742,25.7677419354839,17804,"0809 Boten-Coartem [6x3 tablets]"
"2021-04","0809 Boten","Coartem [6x3 tablets]",0,2021,53.237,24.4066666666667,17804,"0809 Boten-Coartem [6x3 tablets]"
"2021-05","0809 Boten","Coartem [6x3 tablets]",0,2021,32.3587096774194,26.1709677419355,17804,"0809 Boten-Coartem [6x3 tablets]"
"2021-06","0809 Boten","Coartem [6x3 tablets]",0,2021,45.07,24.7633333333333,17804,"0809 Boten-Coartem [6x3 tablets]"
"2019-02","0809 Boten","Coartem [6x4 tablets]",0,2019,5.34785714285714,23.8964285714286,17793,"0809 Boten-Coartem [6x4 tablets]"
"2019-03","0809 Boten","Coartem [6x4 tablets]",0,2019,7.79096774193548,25.9096774193548,17793,"0809 Boten-Coartem [6x4 tablets]"
"2019-04","0809 Boten","Coartem [6x4 tablets]",0,2019,11.8133333333333,28.0166666666667,17793,"0809 Boten-Coartem [6x4 tablets]"
"2019-05","0809 Boten","Coartem [6x4 tablets]",0,2019,51.1448387096774,27.1387096774194,17793,"0809 Boten-Coartem [6x4 tablets]"
"2019-06","0809 Boten","Coartem [6x4 tablets]",0,2019,45.109,25.8733333333333,17793,"0809 Boten-Coartem [6x4 tablets]"
"2019-07","0809 Boten","Coartem [6x4 tablets]",0,2019,20.7206451612903,25.1225806451613,17793,"0809 Boten-Coartem [6x4 tablets]"
"2019-08","0809 Boten","Coartem [6x4 tablets]",0,2019,69.9125806451613,23.8129032258065,17793,"0809 Boten-Coartem [6x4 tablets]"
"2019-09","0809 Boten","Coartem [6x4 tablets]",0,2019,38.8933333333333,24.3066666666667,17793,"0809 Boten-Coartem [6x4 tablets]"
"2019-10","0809 Boten","Coartem [6x4 tablets]",1,2019,11.6506451612903,24.6645161290323,17793,"0809 Boten-Coartem [6x4 tablets]"
"2019-11","0809 Boten","Coartem [6x4 tablets]",0,2019,2.87433333333333,23.3,17793,"0809 Boten-Coartem [6x4 tablets]"
"2019-12","0809 Boten","Coartem [6x4 tablets]",0,2019,0.174,20.5133333333333,17793,"0809 Boten-Coartem [6x4 tablets]"
"2020-01","0809 Boten","Coartem [6x4 tablets]",0,2020,0.067741935483871,23.3516129032258,17790,"0809 Boten-Coartem [6x4 tablets]"
"2020-02","0809 Boten","Coartem [6x4 tablets]",0,2020,1.79586206896552,22.9172413793103,17790,"0809 Boten-Coartem [6x4 tablets]"
"2020-03","0809 Boten","Coartem [6x4 tablets]",6,2020,8.55806451612903,25.9096774193548,17790,"0809 Boten-Coartem [6x4 tablets]"
"2020-04","0809 Boten","Coartem [6x4 tablets]",0,2020,24.3233333333333,26.7066666666667,17790,"0809 Boten-Coartem [6x4 tablets]"
"2020-05","0809 Boten","Coartem [6x4 tablets]",0,2020,36.2758064516129,27.3903225806452,17790,"0809 Boten-Coartem [6x4 tablets]"
"2020-06","0809 Boten","Coartem [6x4 tablets]",0,2020,57.9756666666667,25.9333333333333,17790,"0809 Boten-Coartem [6x4 tablets]"
"2020-07","0809 Boten","Coartem [6x4 tablets]",1,2020,41.8135483870968,25.8387096774194,17790,"0809 Boten-Coartem [6x4 tablets]"
"2020-08","0809 Boten","Coartem [6x4 tablets]",0,2020,61.7996774193548,24.2870967741936,17790,"0809 Boten-Coartem [6x4 tablets]"
"2020-09","0809 Boten","Coartem [6x4 tablets]",0,2020,67.4373333333333,24.72,17790,"0809 Boten-Coartem [6x4 tablets]"
"2020-10","0809 Boten","Coartem [6x4 tablets]",0,2020,40.3741935483871,22.6290322580645,17790,"0809 Boten-Coartem [6x4 tablets]"
"2020-11","0809 Boten","Coartem [6x4 tablets]",0,2020,7.637,22.2,17790,"0809 Boten-Coartem [6x4 tablets]"
"2020-12","0809 Boten","Coartem [6x4 tablets]",0,2020,0.0867741935483871,19.658064516129,17790,"0809 Boten-Coartem [6x4 tablets]"
"2021-01","0809 Boten","Coartem [6x4 tablets]",0,2021,0.0993548387096774,19.7709677419355,17804,"0809 Boten-Coartem [6x4 tablets]"
"2021-02","0809 Boten","Coartem [6x4 tablets]",0,2021,6.32178571428571,22.3071428571429,17804,"0809 Boten-Coartem [6x4 tablets]"
"2021-03","0809 Boten","Coartem [6x4 tablets]",0,2021,15.5883870967742,25.7677419354839,17804,"0809 Boten-Coartem [6x4 tablets]"
"2021-04","0809 Boten","Coartem [6x4 tablets]",0,2021,53.237,24.4066666666667,17804,"0809 Boten-Coartem [6x4 tablets]"
"2021-05","0809 Boten","Coartem [6x4 tablets]",0,2021,32.3587096774194,26.1709677419355,17804,"0809 Boten-Coartem [6x4 tablets]"
"2021-06","0809 Boten","Coartem [6x4 tablets]",0,2021,45.07,24.7633333333333,17804,"0809 Boten-Coartem [6x4 tablets]"
"2019-02","0809 Boten","G6PD (RDT)",0,2019,5.34785714285714,23.8964285714286,17793,"0809 Boten-G6PD (RDT)"
"2019-03","0809 Boten","G6PD (RDT)",0,2019,7.79096774193548,25.9096774193548,17793,"0809 Boten-G6PD (RDT)"
"2019-04","0809 Boten","G6PD (RDT)",0,2019,11.8133333333333,28.0166666666667,17793,"0809 Boten-G6PD (RDT)"
"2019-05","0809 Boten","G6PD (RDT)",0,2019,51.1448387096774,27.1387096774194,17793,"0809 Boten-G6PD (RDT)"
"2019-06","0809 Boten","G6PD (RDT)",0,2019,45.109,25.8733333333333,17793,"0809 Boten-G6PD (RDT)"
"2019-07","0809 Boten","G6PD (RDT)",0,2019,20.7206451612903,25.1225806451613,17793,"0809 Boten-G6PD (RDT)"
"2019-08","0809 Boten","G6PD (RDT)",0,2019,69.9125806451613,23.8129032258065,17793,"0809 Boten-G6PD (RDT)"
"2019-09","0809 Boten","G6PD (RDT)",0,2019,38.8933333333333,24.3066666666667,17793,"0809 Boten-G6PD (RDT)"
"2019-10","0809 Boten","G6PD (RDT)",0,2019,11.6506451612903,24.6645161290323,17793,"0809 Boten-G6PD (RDT)"
"2019-11","0809 Boten","G6PD (RDT)",0,2019,2.87433333333333,23.3,17793,"0809 Boten-G6PD (RDT)"
"2019-12","0809 Boten","G6PD (RDT)",0,2019,0.174,20.5133333333333,17793,"0809 Boten-G6PD (RDT)"
"2020-01","0809 Boten","G6PD (RDT)",0,2020,0.067741935483871,23.3516129032258,17790,"0809 Boten-G6PD (RDT)"
"2020-02","0809 Boten","G6PD (RDT)",0,2020,1.79586206896552,22.9172413793103,17790,"0809 Boten-G6PD (RDT)"
"2020-03","0809 Boten","G6PD (RDT)",0,2020,8.55806451612903,25.9096774193548,17790,"0809 Boten-G6PD (RDT)"
"2020-04","0809 Boten","G6PD (RDT)",0,2020,24.3233333333333,26.7066666666667,17790,"0809 Boten-G6PD (RDT)"
"2020-05","0809 Boten","G6PD (RDT)",0,2020,36.2758064516129,27.3903225806452,17790,"0809 Boten-G6PD (RDT)"
"2020-06","0809 Boten","G6PD (RDT)",0,2020,57.9756666666667,25.9333333333333,17790,"0809 Boten-G6PD (RDT)"
"2020-07","0809 Boten","G6PD (RDT)",3,2020,41.8135483870968,25.8387096774194,17790,"0809 Boten-G6PD (RDT)"
"2020-08","0809 Boten","G6PD (RDT)",0,2020,61.7996774193548,24.2870967741936,17790,"0809 Boten-G6PD (RDT)"
"2020-09","0809 Boten","G6PD (RDT)",0,2020,67.4373333333333,24.72,17790,"0809 Boten-G6PD (RDT)"
"2020-10","0809 Boten","G6PD (RDT)",3,2020,40.3741935483871,22.6290322580645,17790,"0809 Boten-G6PD (RDT)"
"2020-11","0809 Boten","G6PD (RDT)",0,2020,7.637,22.2,17790,"0809 Boten-G6PD (RDT)"
"2020-12","0809 Boten","G6PD (RDT)",0,2020,0.0867741935483871,19.658064516129,17790,"0809 Boten-G6PD (RDT)"
"2021-01","0809 Boten","G6PD (RDT)",0,2021,0.0993548387096774,19.7709677419355,17804,"0809 Boten-G6PD (RDT)"
"2021-02","0809 Boten","G6PD (RDT)",0,2021,6.32178571428571,22.3071428571429,17804,"0809 Boten-G6PD (RDT)"
"2021-03","0809 Boten","G6PD (RDT)",0,2021,15.5883870967742,25.7677419354839,17804,"0809 Boten-G6PD (RDT)"
"2021-04","0809 Boten","G6PD (RDT)",0,2021,53.237,24.4066666666667,17804,"0809 Boten-G6PD (RDT)"
"2021-05","0809 Boten","G6PD (RDT)",0,2021,32.3587096774194,26.1709677419355,17804,"0809 Boten-G6PD (RDT)"
"2021-06","0809 Boten","G6PD (RDT)",0,2021,45.07,24.7633333333333,17804,"0809 Boten-G6PD (RDT)"
"2019-02","0809 Boten","Rapid Diagnostic Test (RDT)",0,2019,5.34785714285714,23.8964285714286,17793,"0809 Boten-Rapid Diagnostic Test (RDT)"
"2019-03","0809 Boten","Rapid Diagnostic Test (RDT)",0,2019,7.79096774193548,25.9096774193548,17793,"0809 Boten-Rapid Diagnostic Test (RDT)"
"2019-04","0809 Boten","Rapid Diagnostic Test (RDT)",0,2019,11.8133333333333,28.0166666666667,17793,"0809 Boten-Rapid Diagnostic Test (RDT)"
"2019-05","0809 Boten","Rapid Diagnostic Test (RDT)",0,2019,51.1448387096774,27.1387096774194,17793,"0809 Boten-Rapid Diagnostic Test (RDT)"
"2019-06","0809 Boten","Rapid Diagnostic Test (RDT)",0,2019,45.109,25.8733333333333,17793,"0809 Boten-Rapid Diagnostic Test (RDT)"
"2019-07","0809 Boten","Rapid Diagnostic Test (RDT)",0,2019,20.7206451612903,25.1225806451613,17793,"0809 Boten-Rapid Diagnostic Test (RDT)"
"2019-08","0809 Boten","Rapid Diagnostic Test (RDT)",0,2019,69.9125806451613,23.8129032258065,17793,"0809 Boten-Rapid Diagnostic Test (RDT)"
"2019-09","0809 Boten","Rapid Diagnostic Test (RDT)",0,2019,38.8933333333333,24.3066666666667,17793,"0809 Boten-Rapid Diagnostic Test (RDT)"
"2019-10","0809 Boten","Rapid Diagnostic Test (RDT)",237,2019,11.6506451612903,24.6645161290323,17793,"0809 Boten-Rapid Diagnostic Test (RDT)"
"2019-11","0809 Boten","Rapid Diagnostic Test (RDT)",0,2019,2.87433333333333,23.3,17793,"0809 Boten-Rapid Diagnostic Test (RDT)"
"2019-12","0809 Boten","Rapid Diagnostic Test (RDT)",0,2019,0.174,20.5133333333333,17793,"0809 Boten-Rapid Diagnostic Test (RDT)"
"2020-01","0809 Boten","Rapid Diagnostic Test (RDT)",70,2020,0.067741935483871,23.3516129032258,17790,"0809 Boten-Rapid Diagnostic Test (RDT)"
"2020-02","0809 Boten","Rapid Diagnostic Test (RDT)",10,2020,1.79586206896552,22.9172413793103,17790,"0809 Boten-Rapid Diagnostic Test (RDT)"
"2020-03","0809 Boten","Rapid Diagnostic Test (RDT)",0,2020,8.55806451612903,25.9096774193548,17790,"0809 Boten-Rapid Diagnostic Test (RDT)"
"2020-04","0809 Boten","Rapid Diagnostic Test (RDT)",20,2020,24.3233333333333,26.7066666666667,17790,"0809 Boten-Rapid Diagnostic Test (RDT)"
"2020-05","0809 Boten","Rapid Diagnostic Test (RDT)",0,2020,36.2758064516129,27.3903225806452,17790,"0809 Boten-Rapid Diagnostic Test (RDT)"
"2020-06","0809 Boten","Rapid Diagnostic Test (RDT)",10,2020,57.9756666666667,25.9333333333333,17790,"0809 Boten-Rapid Diagnostic Test (RDT)"
"2020-07","0809 Boten","Rapid Diagnostic Test (RDT)",10,2020,41.8135483870968,25.8387096774194,17790,"0809 Boten-Rapid Diagnostic Test (RDT)"
"2020-08","0809 Boten","Rapid Diagnostic Test (RDT)",20,2020,61.7996774193548,24.2870967741936,17790,"0809 Boten-Rapid Diagnostic Test (RDT)"
"2020-09","0809 Boten","Rapid Diagnostic Test (RDT)",40,2020,67.4373333333333,24.72,17790,"0809 Boten-Rapid Diagnostic Test (RDT)"
"2020-10","0809 Boten","Rapid Diagnostic Test (RDT)",60,2020,40.3741935483871,22.6290322580645,17790,"0809 Boten-Rapid Diagnostic Test (RDT)"
"2020-11","0809 Boten","Rapid Diagnostic Test (RDT)",20,2020,7.637,22.2,17790,"0809 Boten-Rapid Diagnostic Test (RDT)"
"2020-12","0809 Boten","Rapid Diagnostic Test (RDT)",100,2020,0.0867741935483871,19.658064516129,17790,"0809 Boten-Rapid Diagnostic Test (RDT)"
"2021-01","0809 Boten","Rapid Diagnostic Test (RDT)",20,2021,0.0993548387096774,19.7709677419355,17804,"0809 Boten-Rapid Diagnostic Test (RDT)"
"2021-02","0809 Boten","Rapid Diagnostic Test (RDT)",0,2021,6.32178571428571,22.3071428571429,17804,"0809 Boten-Rapid Diagnostic Test (RDT)"
"2021-03","0809 Boten","Rapid Diagnostic Test (RDT)",10,2021,15.5883870967742,25.7677419354839,17804,"0809 Boten-Rapid Diagnostic Test (RDT)"
"2021-04","0809 Boten","Rapid Diagnostic Test (RDT)",70,2021,53.237,24.4066666666667,17804,"0809 Boten-Rapid Diagnostic Test (RDT)"
